job_title,mod_ind_index
Nhân Viên Chăm Sóc Khách Hàng Thu Nhập Lên Đến 15 Triệu,25
Account Manager (Tiktok Livestream),25
Cửa Hàng Trưởng Go! Thái Nguyên,25
Nhân Viên Sale Online Đi Làm Ngay,25
Nhân Viên Tiếp Thị Thương Mại,25
"Nhân Viên Trực Page Parttime (Sáng, Chiều) - Linh Động Theo Lịch Học",25
Nhân Viên Content Creator,25
Senior Sale Inbound,25
"Nhân Viên Trực Page Parttime (Ca Sáng, Chiều) - Linh Hoạt Theo Lịch Học",25
Nhân Viên Media,25
Ecommerce Executive,25
Thực Tập Sinh Sản Phẩm - Full Time,25
Database Administration Manager,25
Chuyên Viên Hỗ Trợ Ứng Dụng (Application Support Officer),25
Chuyên Viên Cao Cấp Chiến Lược Đầu Tư (Mảng Online),25
Solution Engineer ( Java / Donet/ Nodejs),25
Nhân Viên Kiểm Soát Long Biên,25
Senior Java Software Engineer,25
Nhân Viên Giao Dịch Sản Phẩm,25
Chuyên Viên Truyền Thông Đại Chúng,25
Software Engineer Intern,25
Chuyên Viên Nghiên Cứu Sản Phẩm Thị Trường,25
Thực Tập Sinh Content,25
UI Designer (Chinese Or English),25
Nhân Viên SEO,25
Chuyên Viên Media,25
Business Analyst (Chuyên Viên Phân Tích Nghiệp Vụ),25
Thực Tập Sinh SEO,25
Thực Tập Sinh Truyền Thông (Có Phụ Cấp),25
Thực Tập SEO,25
Nhân Viên Media,25
Nhân Viên SEO (SEO Executive),25
Kỹ Thuật Viên Facebook Ads - Nghỉ T7 - Chủ Nhật,25
Nhân Viên SEO Marketting,25
Thực Tập Sinh SEO Fulltime,25
Nhân Viên Phát Triển Cộng Đồng,25
Implementation Specialist Executive,25
Youtube SEO,25
Photographer,25
Ads Monetization (Intern/Fresher) - Không Yêu Cầu Kinh Nghiệm - Thu Nhập Upto 1000$,25
Kỹ Thuật Viên Facebook Ads,25
Kỹ Thuật Viên Facebook Ads,25
Kỹ Thuật Viên Facebook Ads,25
Key Account Manager,25
Nhân Viên Khảo Sát Thị Trường,25
Nhân Viên Chạy Quảng Cáo Facebook ( Fb Ads ),25
Nhân Viên Content Creator,25
Trưởng Phòng Media,25
Nhân Viên Content Creator,25
Creative Planner,25
Nhân Viên Content Creator,25
Nhân Viên Content - Thu Nhập 9-12Tr/Tháng,25
Content Creator,25
Giám Sát Maketing (Thu Nhập 10-12Tr/Tháng),25
Chuyên Viên SEO,25
Nhân Viên Quay Dựng,25
Nhân Viên Facebook Ads,25
Chuyên Viên Social Ads (Facebook/Tiktok/Zalo Ads),25
Giám Đốc Sáng Tạo,25
Trưởng Nhóm Facebook Ads ( 30 - 100Triệu),25
Nhân Viên Quay Phim,25
Nhân Viên Facebook Ads,25
Nhân Viên Nghiên Cứu Và Phát Triển Sản Phẩm,25
Giám Đốc Chi Nhánh Thẩm Mỹ Viện,25
Trưởng Phòng Giám Sát Chất Lượng (Thu Nhập 18-20Tr/Tháng),25
Nhân Viên Quay Dựng Fulltime/Parttime,25
Kiểm Soát Nội Bộ ( 9Tr - 12Tr),25
Thực Tập Sinh Tiktok Content Creator,25
Nhân Viên Seeding Maketing (Không Yêu Cầu Kinh Nghiệm),25
Thực Tập Sinh Maketing (Fb Ads),25
Chuyên Viên Facebook Ads,25
Nhân Viên Livestream - 03 Tiếng Buổi Tối,25
Nhân Viên Ie - (Làm Việc Tại Hải Dương),25
Nhân Viên Kỹ Thuật Chất Lượng,25
Nhân Viên Kiểm Tra Chất Lượng,25
Nhân Viên Mua Hàng,25
Nhân Viên Sale Online,25
Cửa Hàng Trưởng Thu Nhập Upto 15 Triệu Tại Hà Nội,25
Nhân Viên Chạy Quảng Cáo Google Ads,25
Senior Business Analyst,25
"Thực Tập Sinh Social Media (Thu Nhập 3,000,000)",25
Nhân Viên KCS Thành Phẩm,25
Media Performance Executive,25
Accounting Assistant Manager,25
Giám Sát Kiểm Kê Chuỗi Siêu Thị,25
Nhân Viên Xử Lý Đơn Hàng_Thời Vụ,25
Nhân Viên Thu Ngân Tại Phủ Lý,25
"Nhân Viên Kiểm Kê Hàng Hóa, Tài Sản",25
Manual Tester (Có Kinh Nghiệm Performance Test),25
Chuyên Viên Quản Trị Và Vận Hành Rủi Ro,25
Nhân Viên Check Camera Khối Showroom,25
Senior Automation Tester,25
Tester,25
Nhân Viên Tester,25
Nhân Viên Hỗ Trợ Kỹ Thuật,25
Nhân Viên Xử Lý Dữ Liệu Bản Đồ (Chấp Nhận Sinh Viên Mới Ra Trường),25
Kế Toán Nội Bộ,25
Kiểm Soát Chất Lượng - Nam - Lương 7 Triệu Trở Lên,25
Kỹ Thuật Viên Tại Trung Tâm Bảo Hành,25
Kỹ Thuật Bảo Hành Thu Nhập Lên Tới 15 Triệu /Tháng,25
Nhân Viên Kỹ Thuật Làm Việc Tại Gò Vấp,25
Nhân Viên Iso,25
Nhân Viên Iso,25
Kỹ Sư Môi Trường,25
Kỹ Sư Hóa,25
Trưởng Bưu Cục Tại Quảng Trị,25
"Nhân Viên Điều Phối Bưu Cục - Thanh Hóa (Sầm Sơn, Hoằng Hóa, Như Xuân, Tp. Thanh Hóa)",25
Nhân Viên Vận Hành Hệ Thống Xử Lý Nước Thải,25
Employer Branding Specialist (Senior/Middle Level),25
Nhân Viên Giám Sát Qua Camera ( Thu Nhập Upto 10 Triệu ),25
Chuyên Viên Ehs,25
Kỹ Sư Hóa,25
Nhân Viên Phát Triển Vật Liệu,25
Nhân Viên Kiểm Tra Chất Lượng,25
Nhân Viên Phòng Lab,25
Nhân Viên Phòng Thí Nghiệm - Long An,25
Nhân Viên Kỹ Thuật,25
Chuyên Viên Đối Soát,25
Cửa Hàng Trưởng,25
Thực Tập Sinh Kỹ Thuật Ứng Dụng,25
Nhân Viên Hỗ Trợ Kỹ Thuật Đtdđ/Laptop [Đức Trọng - Lâm Đồng],25
Nhân Viên Hỗ Trợ Kỹ Thuật Đtdđ/Laptop Sản Phẩm Apple [Gia Nghĩa - Đắk Nông],25
Nhân Viên Hỗ Trợ Kỹ Thuật Đtdđ/Laptop [Đắk Mil - Đắk Nông],25
Nhân Viên Hỗ Trợ Kỹ Thuật Đtdđ/Laptop [Đắk Đoa - Gia Lai],25
Thực Tập Sinh Hỗ Trợ Kỹ Thuật,25
Nhân Viên Spec - HCM,25
Nhân Viên Phát Triển Thị Trường,25
Trưởng Bưu Cục - Phủ Lý,25
Data Engineer (Aws),25
Trưởng Bưu Cục - Hồ Chí Minh,25
Nhân Viên Điều Phối Bưu Cục - Hà Nội (Khu Vực Huyện),25
Business Collaborator Intern/Part-Time,25
Nhân Viên Sale Online Phát Triển Đại Lý,25
Telesale Manager,25
Chuyên Viên Đặt Lịch Hẹn (Thu Nhập Upto 15M),25
Nhân Viên Telesale Tại Hà Nội - Thu Nhập Từ 15 Đến 25 Triệu/ Tháng,25
Cộng Tác Viên Telesale Full-Time,25
Chuyên Viên Quản Trị Dữ Liệu,25
Nhân Viên Lái Xe,25
Nhân Viên Thu Mua - HCM - Nhận Việc Ngay,25
Nhân Viên Tiếp Thị,25
Nhân Viên Telesale,25
Nhân Viên Media Quay Dựng,25
Kỹ Thuật Viên Google Ads Performance,25
Nhân Viên Thị Trường,25
Nhân Viên Kỹ Thuật Cải Tiến,25
Account Executive,25
Content Executive Tại Hà Nội + Thu Nhập 10 Triệu + Doanh Thu,25
Nhân Viên Media,25
Nhân Viên Quay Dựng Phim,25
Nhân Viên Diễn Xuất,25
Nhân Viên Livestream,25
Thực Tập Sinh Quay Dựng,25
Designer Graphic Leader Lương Từ 20 Triệu (Kinh Nghiệm 1-2 Năm Vị Trí Leader),25
Chuyên Viên Trưng Bày,25
Nhân Viên Quay Dựng Video,25
Nhân Viên Chụp Ảnh Studio,25
Nhân Viên Designer,25
Product Designer,25
Kỹ Sư Nông Học Tại Chơn Thành Bình Phước,25
Thực Tập Sinh Nội Dung,25
Thử Nghiệm Viên (Phòng Thử Nghiệm Chất Lượng),25
Chuyên Viên TMĐT Tại Nam Từ Liêm - Hà Nội,25
Nhân Viên Thú Y - Chăn Nuôi,25
Nhân Viên Phòng Thí Nghiệm,25
Nhân Viên R&D (Nhân Viên Phòng Thí Nghiệm),25
Nhân Viên R&D,25
Giám Sát Sân Bãi Cảnh Quan,25
Chuyên Viên Phát Triển Thị Trường Khu Vực Miền Tây,25
Nhân Viên Grooming Thú Cưng Tại Thanh Hóa,25
Nhân Viên Phòng Thí Nghiệm Tại Hà Nội,25
Nhân Viên Kỹ Thuật Hợp Trí,25
Nhân Viên Quay Dựng Phim,25
Nhân Viên KCS,25
Nhân Viên Theo Dõi Đơn Hàng,25
Nhân Viên Quy Trình Kỹ Thuật,25
Social Media Executive - Platform: Facebook,25
Experienced SEO Expert For Etsy And Shopify,25
Nhân Viên Truyền Thông,25
Kỹ Thuật In Ống Đồng,25
Trưởng Nhóm Tài Xế Xe Nâng,25
Nhân Viên Iso ( Lương Up To 18Tr++),25
Nhân Viên Iso Tại Bình Thuận,25
Nhân Viên Vận Hành Máy - Hồ Chí Minh,25
Trưởng Nhóm Phân Phối Nội Dung Facebook,25
Nhân Viên Thu Mua,25
Nhân Viên Ie (Ngành May Mặc - Thu Nhập Hấp Dẫn),25
Nhân Viên Kỹ Thuật Trại Heo,25
Nhân Viên Marketting Tại Hà Nội,25
Nhân Viên Quay Phim Thu Nhập 7-15 Triệu,25
Quản Đốc Xưởng Nhựa,25
Chuyên Viên Content Creator (Lương Lên Đến 12 Triệu),25
Thực Tập Sinh Content Part-Time,25
Nhân Viên Biên Kịch - Biên Tập,25
Nhân Viên Content,25
Strategic Planner - Spring Auteurs,25
Thực Tập Sinh Truyền Thông Nội Bộ Tại Hồ Chí Minh,25
Nhân Viên Content,25
Thực Tập Sinh Biên Tập Viên Tiktok,25
Data Collector Mảng Bóng Đá,25
Chuyên Viên Sáng Tạo Nội Dung ( Content Creator - Lương Cứng Upto 12 Triệu),25
Phóng Viên Phụ Trách Mảng Truyền Thông Quỹ Hi Vọng,25
Social Media Trainee,25
Host Livestream,25
Chuyên Viên Biên Kịch Tiktok,25
Nhân Viên Quay Phim,25
Content Creator,25
Chuyên Viên Biên Kịch Tiktok Lương Đến 18 Triệu,25
Nhân Viên Sáng Tạo Nội Dung,25
Nhân Viên Chế Tác Video,25
Chuyên Viên Điều Chỉnh Âm Thanh - Audio Man,25
Nhân Viên Content,25
Content Creator,25
Nhân Viên Vận Hành Nội Dung Môn Văn/Sử/Địa,25
PR & Event Executive,25
Trưởng Nhóm Vận Hành Tin Tức Bóng Đá Thể Thao- App Viva24H,25
Trưởng Nhóm Vận Hành Tin Tức Bóng Đá Thể Thao- App Viva24H,25
Nhân Viên Content,25
Thực Tập Sinh Biên Tập Viên Thể Thao,25
Nhân Viên Content Tiktok,25
Nhân Viên Content Tại Hải Phòng,25
Thực Tập Sinh Biên Tập Viên Thể Thao,25
Livestreamer ($600 - $700),25
Chuyên Viên Content Creator - Thu Nhập 9 - 15 Triệu + Phụ Cấp,25
Nhân Viên Idols Livestream Fulltime,25
Thực Tập Sinh Design,25
Senior Content Creative,25
Content Creative (Social Media),25
Phóng Viên Tạp Chí (Lương Từ 8 Đến 15 Triệu),25
Nhân Viên Content Creator Tại Hồ Chí Minh,25
Nhân Viên Media Quay/ Dựng Thu Nhập 12Tr-16Tr,25
Nhân Viên Content Social,25
Thực Tập Sinh Content SEO T4 - Làm Việc Tại Hà Đông,25
Chuyên Viên Sáng Tạo Nội Dung Tiktok,25
Leader Tiktok,25
Nhân Viên Dựng Phim,25
Nhân Viên Content SEO,25
Thực Tập Sinh Content Tik Tok - Lương Up To 4M,25
"Youtube, Tiktok Content Creator Kênh Trẻ Em (1-2 Năm Kinh Nghiệm)",25
App Store Optimization (Fresher),25
Nhân Viên Quay Dựng Video,25
Content Creator (Nghỉ Thứ 7 - Chủ Nhật),25
Dựng Phim- Hậu Kỳ ( Lương 7-15 Triệu+++ Làm Fulltime Tại Cầu Giấy ),25
Chuyên Viên Sáng Tạo Nội Dung ( Content Creator - Lương Cứng Upto15 Triệu),25
Nhân Viên Content Creator,25
Thực Tập Sinh Content,25
Thực Tập Sinh Truyền Thông Nội Bộ,25
Kỹ Thuật Viên Google Ads,25
Btv Tin Tức,25
Nhân Viên Content Executive,25
Monetization Ads (Junior),25
Nhân Viên Content - Tại HCM (Đi Làm Ngay),25
Thực Tập Sinh Viết Content,25
Content Creator,25
Thực Tập Sinh Sáng Tạo Nội Dung,25
SEO Leader 15M-25M,25
Phóng Viên Chuyên Mục Xe,25
Sale Director/Manager (Khu Vực Hải Phòng),25
Chuyên Viên Chuyên Môn Tiếng Anh,25
Sale Director (E-Commerce Solution),25
Trưởng Nhóm Truyền Thông Thương Hiệu - Lương Cứng 22 - 28 Triệu/Tháng,25
Lead Telesale/ Tư Vấn Online Thu Nhập Không Giới Hạn,25
Giám Sát Cửa Hàng,25
Nhân Viên Vận Hành Sàn TMĐT Tiếng Trung Lưu Loát,25
Brand Manager,25
Content Leader - Lương Từ 15-20 Tr/Tháng + Thưởng,25
Giám Sát Vệ Sinh,25
Trưởng Bưu Cục Tại Thành Phố Sơn La (Sơn La),25
Nhân Viên Quản Lý Lớp Học/ Af Tại Bắc Ninh,25
Nhân Viên Bưu Cục,25
Trưởng Bưu Cục,25
CFO Giám Đốc Tài Chánh Hệ Thống Phòng Khám 315,25
Chuyên Viên Vận Hành Sản Phẩm,25
Cán Bộ Khảo Thí,25
Operation Director,25
Operation Executive (Up To 20M),25
Business Development Executive,25
Trưởng Ban Kế Hoạch,25
Brand Manager - Thương Hiệu Abera Thị Trường Mỹ,25
Chuyên Viên Vận Hành Livestream (Lương Upto 3000$),25
Trưởng Phòng Kỹ Thuật Giải Pháp - Hà Nội,25
Tổ Trưởng Bếp Kpub Ocean Park Gia Lâm,25
Giám Sát Dịch Vụ Lương Lên Đến 12 Triệu,25
Account Executive - Sale B2B (Sports Maketing & Media Agency),25
Nhân Viên Content Và Truyền Thông Nội Bộ Tại Hà Nội,25
Trưởng Nhóm Kênh Tiktok,25
Leader Facebook,25
Nhân Viên Account,25
Thực Tập Sinh Truyền Thông Nội Bộ,25
Nhân Viên Quảng Cáo Facebook ( Facebook Ads ),25
Nhân Viên Content Creator,25
Nhân Viên Content Creator,25
Biên Tập Viên,25
Biên Kịch Film Hoạt Hình,25
Content Creator Thu Nhập 8-10Tr,25
Admissions Supervisor / Giám Sát Tuyển Sinh,25
Quản Lý Trung Tâm Tiếng Anh,25
Giám Đốc Trung Tâm Anh Ngữ ( Kim Sơn- Ninh Bình),25
Trưởng Phòng Truyền Thông Nội Bộ,25
Trưởng Cơ Sở ( Mức Lương Từ 25M- 35M),25
Nhân Viên Giám Sát Dịch Vụ,25
Nhân Viên Chạy Quảng Cáo Google,25
Nhân Viên Nghiên Cứu Thị Trường (Market Research Analyst),25
Cashier Division Leader,25
Hiệu Trưởng Trường Mầm Non,25
"Chuyên Viên Truyền Thông Làm Việc Tại Hà Nội ( Thu Nhập Tới 15,000,000Đ )",25
Nhân Viên Content,25
"Giám Sát Cửa Hàng ( Huế, Quảng Bình, Hà Tĩnh, Quảng Trị )",25
Nhân Viên Bếp Lương Từ 15 Đến 20 Triệu,25
Bếp Trưởng Bếp Bánh/ Pastry Chef,25
Nhân Viên Bếp (Bếp Salad + Bếp Á),25
Nhân Viên R & D,25
Bếp Âu,25
Content Creator,25
"Giao Dịch Viên - Vĩnh Phúc, Bắc Ninh, Nghệ An",25
Bếp Phó (Sous Chef),25
Bếp Trưởng,25
Nhân Viên Bếp,25
"Nhân Viên Thống Kê Làm Việc Tại Lai Vung, Đồng Tháp",25
"Bếp Chính (Món Âu, Quận 7, Quận 2)",25
Nhân Viên R&D,25
Nhân Viên Sale,25
Nhân Viên Bếp Bánh - Siêu Thị Lotte Mart,25
Bếp Chính Bếp Nhật (Nóng/Lạnh),25
Social Media Campaign Specialist,25
Nhân Viên KCS,25
Nhân Viên Content Creator Tiktok Và Facebook Reels Tại Biên Hòa,25
Nhân Viên Bếp Chính,25
Nhân Viên Quay Phim (Cameraman),25
Nhân Viên Phụ Bếp ??? Junior Cook,25
Senior Content Executive,25
Giám Sát Kênh Siêu Thị Hồ Chí Minh,25
Nhân Viên Part-Time ( Quận 3 - Hồ Chí Minh ),25
Nhân Viên Mua Hàng Khu Vực HCM,25
Giám Sát Ngành Hàng Bánh Kẹo,25
Chuyên Viên Payroll PVCombank,25
Fullstack Java Up To 32 Net,25
Chuyên Viên Cao Cấp Quản Trị Rủi Ro Hoạt Động,25
Chuyên Viên Phân Tích Dữ Liệu Rủi Ro Hoạt Động ( Data Analyst ),25
Team Leader/ Manager - Aml Compliance,25
Nhân Viên Thẩm Định Giá Tài Sản - Long An,25
"Giao Dịch Viên Tại Hà Nội, Hải Phòng",25
"Pentester (Fresh, Mức Lương Hấp Dẫn 20-30M)",25
Collection Planning Supervisor,25
Senior Accountant ( Work From Home),25
Senior Accountant,25
Kiểm Soát Viên - Rb - MSB - 1D229,25
Trưởng Phòng Nghiệp Vụ Thẩm Định Giá (Thu Nhập Tốt - Ổn Định Tại Thành Phố Hồ Chí Minh),25
Finance Accountant - Fresher,25
Finance Controller,25
"Chuyên Viên Thẩm Định Tài Sản - Khu Vực Đông Nam Bộ ( Đồng Nai, Bình Dương, Bình Phước)",25
Senior Aml Compliance Executive,25
Chuyên Viên Xử Lý Nợ Tín Chấp Khdn - Hà Nội,25
Chuyên Viên Chính Xử Lý Nợ Tố Tụng Khcn - Nam Định,25
Giao Dịch Viên Fpt Telecom Đà Nẵng,25
Nhân Viên Thủ Quỹ,25
Chuyên Viên Phân Tích Nghiệp Vụ/ Business Analyst,25
Giao Dịch Viên - Vùng 3,25
Cửa Hàng Trưởng Trung Nguyên Legend,25
Tiktok Leader,25
Biên Tập Viên Truyền Thông,25
Nhân Viên Quay Dựng Video,25
Tiktok Content Creator,25
Chuyên Viên Sáng Tạo Nội Dung ( Content Creator - Lương Cứng Upto 12 Triệu),25
Nhân Viên SEO - SEO Youtube Lương Cứng 14 - 18 Triệu,25
Content SEO (Lương Từ 9 - 12 Triệu),25
Senior Content Executive,25
Chuyên Viên Pháp Chế Tại An Giang,25
Legal Specialist (Commercial),25
Chuyên Viên Pháp Lý,25
Trưởng Nhóm Pháp Chế Kiểm Soát Tuân Thủ,25
Account Intern,25
Thực Tập Sinh Social Media Admin Group,25
Thực Tập Sinh Social Media Admin Page,25
Intern Content Creator Cho Kênh Youtube Tiktok Trẻ Em,25
Chuyên Viên Media (Chụp Ảnh & Quay Dựng Video ),25
Nhân Viên Content,25
TTS Content,25
Thực Tập Sinh Truyền Thông Nội Bộ (Full-Time),25
Nhân Viên Partner Operation,25
Biên Tập Viên Thể Thao,25
Chuyên Viên Content SEO,25
Nhân Viên Media Kinh Nghiệm 6 Tháng,25
Nhân Viên Social Tiếng Thái - Không Yêu Cầu Kinh Nghiệm - Lương Cứng 09 - 13M,25
Tiktok Content Creator,25
Chuyên Viên Biên Kịch,25
Nhân Viên Content Fanpage,25
Nhân Viên Social Media,25
Thực Tập Sinh Biên Tập Viên Facebook,25
Nhân Viên Quay Dựng Phim (Media),25
Chuyên Viên Truyền Thông Nội Bộ,25
Biên Tập Viên Facebook,25
Thực Tập Sinh Biên Tập Viên Partnership,25
Thực Tập Sinh Biên Tập Viên Youtube,25
Thực Tập Sinh SEO (Không Yêu Cầu Kinh Nghiệm),25
PR & Communication (Long Khánh - Đồng Nai),25
Social Content Executive - Hệ Thống Fanpage Giải Trí,25
Chuyên Viên Pháp Chế,25
Chuyên Viên R&D ( 12 - 15 Triệu ),25
Nhân Viên Bếp Phụ,25
Accounting Admin,25
Nhân Viên Phụ Bếp,25
Nhân Viên Bếp,25
Bếp Chính Trường Tiểu Học Quốc Tế,25
[HCM] General Manager (Restaurant & Lounge),25
R&D Supervisor,25
Area Manager,25
Cửa Hàng Trưởng Khu Vực Hà Nội,25
Nhân Viên Bếp - Bình Thuận,25
Trưởng Phòng Pháp Chế Làm Việc Tại Hà Nội,25
"Nhân Viên Thẩm Định - Không Yêu Cầu Kinh Nghiệm, Lương Thỏa Thuận + Hoa Hồng Hấp Dẫn",25
Trưởng Phòng Pháp Chế,25
Chuyên Viên Pháp Chế Chuyên Mảng Tố Tụng,25
Tuyển Dụng Chuyên Viên Pháp Chế,25
Thực Tập Sinh Hồ Sơ,25
Chuyên Viên Pháp Chế,25
Nhân Viên Bếp Bánh,25
Legal Specialist,25
"Senior Legal Counsel (M&A, Real Estate)/ Chuyên Viên Pháp Chế",25
Nhân Viên Pháp Chế,25
Chuyên Viên Pháp Chế,25
Designer Partime (Làm Việc 3 - 4 Ngày/ Tuần),25
Tổ Trưởng Bếp (Chef De Partie),25
Area Manager,25
Nhân Viên Mua Hàng Tiếng Trung - Purchasing Admin (Chinese Speaking),25
Chef De Partie,25
Nhân Viên Bếp Phụ,25
Nhân Viên Sản Suất Kiêm Kiểm Tra Chất Lượng Sản Phẩm - Chỉ Tuyển Nam,25
Nhân Viên Thu Ngân ( Full Time/ Part Time),25
Nhân Viên Thu Thập Dữ Liệu Giá,25
Chuyên Viên Pháp Chế - Tố Tụng (Sở Hữu Trí Tuệ Và Thương Mại),25
Nhân Viên Sale Tour Inbound (Thành Thạo Ngoại Ngữ),25
Giám Sát Ngành Hàng Siêu Thị (Xoay Ca),25
Nhân Viên Lễ Tân /Đặt Phòng,25
Nhân Viên Lễ Tân Biết Tiếng Hàn Quốc,25
Lễ Tân Tại Hà Nội,25
Thực Tập Sinh Phòng Khách Hạng Thương Gia Sân Bay Nội Bài,25
Nhân Viên Thu Ngân,25
Tổ Trưởng Thu Ngân,25
Nhân Viên Vận Hành Center - Lương Cứng 8 Đến 12 Triệu,25
HR Intern,25
Nhân Viên Lễ Tân Resort Làm Việc Tại Ba Vì Hà Nội,25
Brand Manager,25
Nhân Viên Phòng Vật Tư,25
Nhân Viên Chứng Từ & Mua Hàng,25
Chuyên Viên Mua Hàng Quốc Tế ( Tiếng Anh/ Tiếng Trung ),25
Nhân Viên Xuất Nhập Khấu (Biết Tiếng Trung ) Lương Cạnh Tranh (14-18Tr),25
Giám Đốc Phụ Trách Chăn Nuôi Khu Vực Phía Nam (Làm Việc Tại Chi Nhánh Thành Phố Hồ Chí Minh),25
Giám Đốc Chi Nhánh (Làm Việc Tại Chi Nhánh Thành Phố Hồ Chí Minh),25
Nhân Viên Giao Nhận,25
Nhân Viên Dự Toán Báo Giá,25
Chương Trình Vườn Ươm Tài Năng,25
Business Development Executive/Specialist (Hà Nội),25
Trưởng Phòng Mua Hàng,25
Chuyên Viên Mua Hàng - Chi Nhánh Hà Nội,25
Duty Manager,25
Nhân Viên Vận Hành Homestay (Đối Tượng Trẻ Em),25
Nhân Viên Đặt Phòng - Reservation Agent,25
Nhân Viên Designer,25
Nhân Viên Thu Ngân,25
Nhân Viên Thu Ngân,25
Nhân Viên Bếp Căng-Tin (Cantine Cook),25
Contracting Executive,25
Nhân Viên Điều Phối Xe Tải,25
Truck Operation Specialist [HCM],25
Nhân Viên Chứng Từ,25
Nhân Viên Thu Mua Khu Vực Hà Nội (7.5M - 12M),25
Nhân Viên Lái Xe Container,25
Nhân Viên Thủ Tục Hải Quan,25
Nhân Viên Mua Hàng Chuyên Dụng Tận Tâm,25
Nhân Viên Thao Tác Bưu Cục,25
Nhân Viên Chứng Từ,25
Nhân Viên Lễ Tân (Lương Từ 8-12 Triệu),25
Attendant / Dealer,25
Tổ Trưởng Housekeeping Tại Quận 9,25
Nhân Viên Mua Hàng,25
Nhân Viên Buồng Phòng (Hk Staff),25
Trưởng Phòng Kĩ Thuật,25
Nhân Viên Đặt Chỗ,25
Bếp Chính,25
Giám Sát Sảnh Rạp Chiếu Phim Tại Hà Nội,25
Nhân Viên Cứu Hộ Bể Bơi,25
Trưởng Bộ Phận Buồng Phòng,25
Tour Host Làm Việc Trên Tàu Msc Yêu Cầu 2 Ngoại Ngữ,25
Photographer -Cameraman,25
Nhân Viên Truyền Thông Nội Bộ,25
Cán Bộ Quan Hệ Doanh Nghiệp (Cao Đẳng Fpt Polytechnic),25
Cộng Tác Viên Trực Page,25
Cán Bộ Chủ Nhiệm - Phổ Thông Cao Đẳng Fpt Polytechnic,25
Chuyên Viên Tuyển Sinh - Ocean Yên Mỹ (Chi Nhánh Mới) - Lương Thưởng Hấp Dẫn - Không Cần Kinh Nghiệm,25
Chuyên Viên Giám Sát Chất Lượng Giảng Dạy,25
Chuyên Viên Truyền Thông Nội Bộ,25
Trưởng Bộ Phận Tuyển Sinh,25
Trưởng Bộ Phận Tuyển Sinh,25
